"content","original_id","from","date_created","sentiment","original_sentiment"
"Stop Complaining, Just Action @iklanbdg #diskon","662526412264353792","HotelMurahBali1","2015-11-06 14:06:20","",""
"IDR 200.000 (ready batam) (Diskon reseller 10.000-15.000) Kode: PCA2087 Material: Kulit PU, with…","662526382153560064","ivonne_frd","2015-11-06 14:06:13","",""
"Disney Christmas Red Kostum Anak, sedang diskon 52%! Ceriakan pesta #Natal buah hati Anda >>","662526268458438656","wilujeng2011","2015-11-06 14:05:46","",""
"Gratis Ongkir Sejabodetabek! Bazel Sepeda - Phone GPS Holder Bicycle Hitam Diskon 53% Rp 35.352 ( Harga Normal Rp 75.000)","662526235768066048","TrendMediatama","2015-11-06 14:05:38","",""
"Inari Tuna diskon 40% di seluruh cbg Midori. Diskon berlaku setiap hari","662526171574325249","midorirest","2015-11-06 14:05:23","",""
"#Diskon 15% dan Free Ongkir Jabodetabek. Kode U157 Orange, Blus Bahan Kaos Kombed Halus. Koleksi","662526110815514624","rumahmadani","2015-11-06 14:05:08","",""
"RedBlue Couple 120rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap","662526055543017472","CoupleJogja","2015-11-06 14:04:55","",""
"IDR 195.000 (ready batam) (Diskon reseller 10.000-15.000) Kode: PCA2089 Material: Kulit PU, with…","662525839444193280","ivonne_frd","2015-11-06 14:04:03","",""
"Dapatkan Buku Biografi Designer indonesia yang mendunia ivan_gunawan di @rumahbuku96 diskon hingga…","662525783282348032","rumahbuku96","2015-11-06 14:03:50","",""
"@GilaPromoDotCom: #diskon Global APR Special Promo November - Cashback Rp. 1.000.000 & Gratis Hadiah","662525754056421378","musthofanahra","2015-11-06 14:03:43","",""
"@GilaPromoDotCom: #diskon McDonalds Special Offers - Diskon 40%","662525740131332098","musthofanahra","2015-11-06 14:03:40","",""
"Congrats! Kamu dapet ekstra diskon 15% dan beli Iphone6 cuma 9jutaan!","662525738231316480","realridwanbza","2015-11-06 14:03:39","",""
"@GilaPromoDotCom: #diskon Metro Department Store Shoes Fair - Diskon 50% + 20%","662525707210223616","musthofanahra","2015-11-06 14:03:32","",""
"@GilaPromoDotCom: #onlineonly #diskon Sony Xperia Erafone Special Sale - Gratis E-Voucher Rp. 500.000","662525670979825664","musthofanahra","2015-11-06 14:03:23","",""
"@GilaPromoDotCom: #diskon Natural Farm Special Vitamin C Deal - Diskon 40%","662525656295567360","musthofanahra","2015-11-06 14:03:20","",""
"Wednesday is Community Day" #diskon 25% main billiard bersama komunitas-mu di Breaktimebec | Info: 021-29519618","662525609587941376","Bintaro_ecenter","2015-11-06 14:03:09","",""
"TL rame dengan penjaja meqi tp blm ada yg ngasih diskon % besar'an...hehee","662525446483898369","tokeburix","2015-11-06 14:02:30","",""
"Jangan lupa dateng ke acara @primafixed nanti kita bukalapak disana barang akan di diskon jadi siapin duitnya dan dapet free sticker! #fnfjb","662525301063200768","trackcyclery","2015-11-06 14:01:55","",""
"@sylvamp lagi ga Dan lebi byk yg demen palet drpd ini Cc mao?","662525247392866304","depth_dreamie","2015-11-06 14:01:42","",""
"Pin. 7CB5B999 Dapatkan Diskon Untuk pembeli pertama jangan lupa di invite pin BBM Price. @120","662525168917483520","dvyrian","2015-11-06 14:01:24","",""
"Kami memberikan bukti bukan janji palsu buktikan sendiri diskon besar harga termurah seIndonesia free ongkir 081546060558/pin bb:754e6aa5","662525094581960704","tienstinggibdn","2015-11-06 14:01:06","",""
"Jual voucher Gemscool no minimun order - diskon gede. Kapan lagi? ;)","662525067318857728","mooienterprise","2015-11-06 14:00:59","",""
"Eugggg @Giladiskon: Sony Xperia Erafone Special Sale #diskon"","662525041620291588","musthofanahra","2015-11-06 14:00:53","",""
"Raih diskon hingga 30% untuk produk hand tools tertentu cek promonya di","662524943733800960","perkakasku","2015-11-06 14:00:30","",""
"Diskon 50%! Fitness Bracelet Virdon X5 Smartwatch HANYA 279rb! klik disini »","662524925937192960","DINOMARKET","2015-11-06 14:00:26","",""
"Diskon Hingga 170ribu di Toko Online Favorit dengan Kartu Debit MANDIRI","662524910741422080","katalogpromosi","2015-11-06 14:00:22","",""
"DISKON di semakin seru. Productnya bagus, unik & menarik loh guys","662524876377481216","LOJAIcom","2015-11-06 14:00:14","",""
"Hmmmm @Giladiskon: Sport Station 2 Weeks Sale - Diskon Hingga 30% #diskon","662524875890790400","musthofanahra","2015-11-06 14:00:14","",""
"Selalu tampak segar dengan baby lips dari Maybelline. Dapatkan diskon Rp 8.500 dari My Indomaret","662524851169574912","IndomaretPoint","2015-11-06 14:00:08","",""
"Nikmati diskon 15% di Magnum Cafe di Grand Indonesia & Pondok Indah Mall setiap hari! Min trans 150rb sebelum pajak.","662524842722246657","KartuKreditBCA","2015-11-06 14:00:06","",""
"Berrybenka Diskon 10% dengan Kartu Kredit BNI. Info klik:","662524827626946560","BNIPromo","2015-11-06 14:00:02","",""
"Gunakan kode voucher BBWOW10 & dapatkan diskon 10% pada pkl 14.00-23.00 HARI INI! Belanja di","662524823638163456","Berrybenka","2015-11-06 14:00:01","",""
"Gunakan Mandiri Fiesta Point di Fajar Cuisine dan dapatkan diskon 10% +up to 20%. Yuk langsung ajak","662524821700550657","fajarcuisine","2015-11-06 14:00:01","",""
"👻👻👻 @Giladiskon: #diskon #promosi Metro Department Store Shoes Fair - Diskon 50% + 20%","662524654335037440","musthofanahra","2015-11-06 13:59:21","",""
"Starbuck Couple 105rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap","662524575717027840","CoupleKemeja","2015-11-06 13:59:02","",""
"@mandiricard @Giladiskon: #diskon #promosi Optik Melawai Promo OMG - Diskon 25% + 20%","662524543659962368","musthofanahra","2015-11-06 13:58:54","",""
"@soojnj diskon aja biar laku :(","662524431500111872","beekhyon","2015-11-06 13:58:28","",""
"Beuhhh @Giladiskon: Blackberry Clearance SALE, Diskon hingga 69%,Info =","662524405554135040","musthofanahra","2015-11-06 13:58:22","",""
"Ready again mas mbak , tiket garuda lokal / internasional Diskon 40% borongan 50% Mau jd reseller ?","662524376986742784","_MemeComicIndo","2015-11-06 13:58:15","",""
"ELECTRONIC CITY: Promo BCA Extra Save up to 20% Off. Dgn kartu kredit BCA diskon semua produk TV.","662524250260017152","Jogjacitymall","2015-11-06 13:57:45","",""
"Lumayan yg dibeli lagi promo diskon 10% bisa jajan mie yamin aseng deh kesebelah… (w/ Fahmi at Depo Bangunan) —","662524248569724928","Alfina_R","2015-11-06 13:57:44","",""
"Robinson Supermarket Penuh Diskon dan Harga Murah","662524149261139968","megono","2015-11-06 13:57:20","",""
"Maxi Gamis Motek GRA-91780 Harga Ecer Rp.69.000, KODE : GRA-91780 -beli 3 diskon 10% beli 6 diskon 15%-","662524108769333249","HargabajuID","2015-11-06 13:57:11","",""
"Joker Couple 105rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap","662523967782064128","BajuCouplePacar","2015-11-06 13:56:37","",""
"😒 diskon apaan gtu","662523897586159616","vinxhoo","2015-11-06 13:56:20","",""
"Buku #Rasuk dari kak @risa_saraswati sudah restock lagi di @rumahbuku96 diskon hingga 30%…","662523774009495552","rumahbuku96","2015-11-06 13:55:51","",""
"Okeee diskon deh buat hyung 0,001%","662523657843945472","namjbts","2015-11-06 13:55:23","",""
"Ladies, ada promo spesial belanja celana di Penshoppe!","662523583210590209","AdaDiskon","2015-11-06 13:55:05","",""
"MEMBER @Salon_WinA GRATIS Perawatan & DISKON 5-15% #khususwanita Jl. Tirtotejo Utara, Pajang-Solo WA 081548651117 n","662523489039986688","promo_ok","2015-11-06 13:54:43","",""
"Pakai Kartu Kredit BCA di Gio Vanese Resto Diskon 20% Hingga 30 November","662523472934010880","KartuKreditLia","2015-11-06 13:54:39","",""
"Pakai Kartu Kredit BCA di Gio Vanese Resto Diskon 20% Hingga 30 November 2015 087870003446","662523465098858496","KartuKreditLia","2015-11-06 13:54:37","",""
"@sehoxo94 kain kafan diskon 50% aja mumpung lagi promo/?","662523431020195842","96JUNH","2015-11-06 13:54:29","",""
"Grand Opening 7 November 2015 DISKON 30% untuk makan di tempat. Dari tanggal 7 - 15… (w/ Eugenius & Ronny) [pic] —","662523402373107712","maria_K_yannie","2015-11-06 13:54:22","",""
"Dress Kumis Hitam Couple 105rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap","662523277701607424","BajuPacaran","2015-11-06 13:53:53","",""
"Ada diskon 20% (untuk makanan) selama satu bulan! Dari tanggal 28 Oktober - 28 November 2015 ya👍 #itikemasresto","662522663198306304","itikemasresto","2015-11-06 13:51:26","",""
"Banyak banget yg jual voucher diskon restoran2 dengan harga 100 rb yg katanya juga ikut menyumbang untuk anak yatim, penderita kanker dll.","662522662183301120","FahriRasihan","2015-11-06 13:51:26","",""
"Potograph Couple 85rb SMS/WA:085723477888 #diskon #murahbanget #reseller #terbaru #lengkap","662522643371847680","DressCouple","2015-11-06 13:51:21","",""
"Diskon Spesial Terbaru dibulan November ! Harga Promo Cash dan Kredit Motor Yamaha N-Max Non ABS dan Yamaha","662522505463246848","yamahamekar","2015-11-06 13:50:49","",""
"CK (Calvin Klein) Swiss Made K4H431C1 SPESIAL DISKON 15% + Cashback Rp.250.000 FREE Pen CK","662522411707817984","radatime","2015-11-06 13:50:26","",""
"Blackberry Clearance SALE, Diskon hingga 69%,Info =","662522400081358848","Giladiskon","2015-11-06 13:50:23","",""
"@fketzuyu diskon 100% donkk T.T","662522356242317312","zzseolhyun","2015-11-06 13:50:13","",""
"Perlengkapan Moms & Baby diskon up to 75% >>","662522340941692928","MelindaCare","2015-11-06 13:50:09","",""
"Brooaster Chicken Diskon hingga 50% dengan menukarkan mandiri fiestapoin","662522336994836480","katalogpromosi","2015-11-06 13:50:08","",""
"OPTIK SEIS Diskon hingga 50%+10% dengan Kartu Kredit BCA","662522336923488257","katalogpromosi","2015-11-06 13:50:08","",""
"SIRIH HOLLAND,Kebutuhan Sinar Matahari : dibawah naungan ada diskon lo","662522329876971521","kebunbibit","2015-11-06 13:50:07","",""
"diskon besar-besaran Hp, kamera, leptop, hrg murah Pin:29D725B4 toko OBAJAdotCOM promo akhir thn 2015 n","662522172464758784","Shopingyu","2015-11-06 13:49:29","",""
"#onlineonly #diskon Sony Xperia Erafone Special Sale - Gratis E-Voucher Rp. 500.000","662522055607394304","GilaPromoDotCom","2015-11-06 13:49:01","",""
"Mari kaka belanja kakaaaaah, ayo bunda kerudungnya bundaaaaa. Hahahah 😂😂😂😂 DISKON SAY… (at @hmindonesia_) [pic] —","662522040495136768","ichankknowles","2015-11-06 13:48:58","",""
"Romi_Kartiko: #OpenFollow Beri Diskon 40%, Nexus 9 Langsung Diserbu Peminat #TeamFollowBack","662521962649018368","btsjngkx","2015-11-06 13:48:39","",""
"Jilbab Langsung Jersey Super 2 Pita Dapatkan Spesial Harga Khusus Reseller Diskon 20% Bahan : Jersey","662521826099093504","syafnafashion","2015-11-06 13:48:07","",""
"#BeritaIT #microsoft Beri Diskon 40%, Nexus 9 Langsung Diserbu Peminat #SekedarBerita","662521768758743040","TagGames_id","2015-11-06 13:47:53","",""
"#diskon Optik Melawai Promo OMG - Diskon 25% + 20%","662521768201068544","GilaPromoDotCom","2015-11-06 13:47:53","",""
"#diskon Sony Xperia Erafone Special Sale - Gratis E-Voucher Rp. 500.000","662521767962017792","GilaPromoDotCom","2015-11-06 13:47:53","",""
"#diskon Natural Farm Special Vitamin C Deal - Diskon 40%","662521765927763970","GilaPromoDotCom","2015-11-06 13:47:52","",""
"#diskon McDonalds Special Offers - Diskon 40%","662521765927743489","GilaPromoDotCom","2015-11-06 13:47:52","",""
"#diskon Metro Department Store Shoes Fair - Diskon 50% + 20%","662521765789306880","GilaPromoDotCom","2015-11-06 13:47:52","",""
"#BeritaIT #google Beri Diskon 40%, Nexus 9 Langsung Diserbu Peminat #SekedarBerita","662521755206991872","TagGames_id","2015-11-06 13:47:50","",""
"#BeritaIT #apple Beri Diskon 40%, Nexus 9 Langsung Diserbu Peminat #SekedarBerita","662521749834108928","TagGames_id","2015-11-06 13:47:48","",""
"#BeritaIT #samsung Beri Diskon 40%, Nexus 9 Langsung Diserbu Peminat #SekedarBerita","662521744188571649","TagGames_id","2015-11-06 13:47:47","",""
"#syarif Beri Diskon 40%, Nexus 9 Langsung Diserbu Peminat #1095","662521730313793536","syarif_1095","2015-11-06 13:47:44","",""
"Beri Diskon 40%, Nexus 9 Langsung Diserbu Peminat: Beri Diskon 40%, Nexus 9 Langsung Diserbu Peminat","662521720864030720","AhisPrastio","2015-11-06 13:47:41","",""
"#beta Beri Diskon 40%, Nexus 9 Langsung Diserbu Peminat #Movin","662521690329448448","Movin_beta","2015-11-06 13:47:34","",""
"#OpenFollow Beri Diskon 40%, Nexus 9 Langsung Diserbu Peminat #TeamFollowBack","662521680401596416","Romi_Kartiko","2015-11-06 13:47:32","",""
"[Teknologi] - Beri Diskon 40%, Nexus 9 Langsung Diserbu Peminat","662521674093326337","aan_media","2015-11-06 13:47:30","",""
"Beri Diskon 40%, Nexus 9 Langsung Diserbu Peminat #TeknoDigie","662521659828535296","TeknoDigie","2015-11-06 13:47:27","",""
"Beri Diskon 40%, Nexus 9 Langsung Diserbu Peminat: Beri Diskon 40%, Nexus 9 Langsung Diserbu Peminat #inilah","662521644645138432","FeedBeritaIT","2015-11-06 13:47:23","",""
"WOW PERUM BABUSSALAM LG AD DISKON BESAR2AN LO 30-50 JUTAAN.AMAZING YA.AYO DEH BURUAN JANGAN SAMPAI KEHABISAN.LOKASI NGEMPLAK KARTASURA SKH.","662521299189678080","babussalamgrand","2015-11-06 13:46:01","",""
"Masih ada 8 hari lagi geng buat dapetin diskon 30% untuk pembelian produk Himover secara online ;)","662521228389847041","Himover","2015-11-06 13:45:44","",""
"Dapatkan Diskon Khusus saat rilis nanti. Join Event disini (Klik Gambar):","662521193262518273","BisnisOnlineTV","2015-11-06 13:45:36","",""
"Lengkapi koleksi sepatu & tasmu dengan promo spesial Marie Claire","662521137067393024","AdaDiskon","2015-11-06 13:45:22","",""
"Yuk Belanja Baju,Sepatu,dll di Zalora,klik Gunakan kode voucher: ZBAP6Et utk dpt tambahan diskon","662521132252135424","MEr_winZ","2015-11-06 13:45:21","",""
"BAGPACK DARK SUEDE DISKON 25%! TAMBAHAN DISKON 15% BUAT KAMU YG ORDER VIA LINE 󾮜 @kickchickcloth (pake "@")","662521048454307840","kickchickcloth","2015-11-06 13:45:01","",""
"SHARP SJ-M165F-SS Kirei Series Harga Diskon Rp.","662521000832053248","GudangJaya","2015-11-06 13:44:50","",""
"Robinson Supermarket Penuh Diskon dan Harga Murah | Radar Pekalongan KOTA -","662520927515639809","RadarpklOnline","2015-11-06 13:44:32","",""
"ayo deh pada ke perum babussalam.mash ada 49 unit nih.lgi ada diskon besar2an lo..lokasi di ngemplak kartasura sukoharjo....081393071264","662520849275072512","babussalamgrand","2015-11-06 13:44:14","",""
"Bang @faqihomaulana cobain dimsum kami yuk. Mulai besok ada promo voucher diskon loh. Dimsum-nya dijamin enak bin halal. 😊","662520811819921408","kampoong_dimsum","2015-11-06 13:44:05","",""
"yug ke perum babussalam,liat2 rumah, trus beli...LAGI ADA DISKON BESAR2AN LO.jangan sampai kehabisan....081393071264 / 085786337900","662520634430218240","babussalamgrand","2015-11-06 13:43:22","",""
"@VifonPHO A. Sampling dan Diskon Pembelian #MiniQuizVifonPho","662520549114007552","ticko_yusuf","2015-11-06 13:43:02","",""
"Cari baju anak branded ? cek koleksi @radenroroshop beli 3 dapat diskon, hub pin:5801CD7F WA 085749960885","662520534190546944","IKLANJayaIndo","2015-11-06 13:42:59","",""
"Promo mulai hari ini diskon 15% bagi yang follow akun twitter @new_blackpearl dan diperlihatkan kepada olkru @new_blackpearl :)","662520350626807808","Danang_76","2015-11-06 13:42:15","",""
"perum babussalam grand city mash ada 49 unit.lokasi ngemplak kartasura.harga murah.lagi ada diskon bsar2an...081393071264","662520073354104832","babussalamgrand","2015-11-06 13:41:09","",""
"perum babussalam asri 2 masih 1 unit type 70...lagi ada diskon besar2an lo.lokasi ngemplak,kartasura,sukoharjo...081393071264","662519938632978432","babussalamgrand","2015-11-06 13:40:37","",""
"Hadiri Tech in Asia Jakarta 2015 & dapatkan diskon 20% dengan kode <MPPoster>! Grab your ticket here: #tiajkt2015","662519901500784640","Poster_ID","2015-11-06 13:40:28","",""
"Clearance Diskon 35%! Tas Selempang Coastline HANYA 129rb! Klik disini »","662519805530935296","DINOMARKET","2015-11-06 13:40:05","",""
"Dikabarkan Tutup, Disc Tarra Tebar Diskon Besar-besaran @cnnindonesia","662519772307808257","IndraQ","2015-11-06 13:39:57","",""
"Spesial, Diskon Underwear Ramayana Pekalongan Square #KabarPKL","662519684554592256","KabarPKL","2015-11-06 13:39:36","",""
"Spesial, Diskon Underwear Ramayana Pekalongan Square: KOTA – Diskon dan harga spesial ditujukan untuk produk","662519681782181888","infosapugarut","2015-11-06 13:39:35","",""
"Spesial, Diskon Underwear Ramayana Pekalongan Square | Radar Pekalongan KOTA -","662519519005425665","RadarpklOnline","2015-11-06 13:38:57","",""
"Jangan lupa dateng ke acara @primafixed nanti kita akan bukalapak disana barang akan di diskon jadi siapin duitnya dan dapet free sticker!","662518976551907329","trackcyclery","2015-11-06 13:36:47","",""
"Nusa Indah Bungalow - Diskon Bulan Ini","662518923292622848","tipswisata","2015-11-06 13:36:34","",""
"@gungws dadi ngidih diskon bli? kan sama mati juga disini sebulan lalu :')","662518738923614209","Aria_Wibawa","2015-11-06 13:35:51","",""
"[PRE-ORDER] Doodle Land: A coloring book for grown-up children. Diskon","662518732544045056","OwlBookStore","2015-11-06 13:35:49","",""
"#wahanaritel pemegang Honda VIP Card, nikmati promo diskon 50% all menu*selama sebulan dari tgl 1-30 Nov di Kyochon","662518483897348096","wahana_ritel","2015-11-06 13:34:50","",""
"Ada kabar gembira utk para calon yg mau menjadi reseller PSD,kita adakan diskon besar, penasaran? ayo ketahui selengkapnya CP: 087822177785","662518437109891072","psd_lovers","2015-11-06 13:34:39","",""
